Date,Close,High,Low,Open,Volume,Price_Up
2020-02-10,77.623291015625,77.623291015625,75.7644885208781,75.8441484328751,109348800,0
2020-02-11,77.15496826171875,78.19059132825674,76.93770658748598,78.11817322586252,94323200,1
2020-02-12,78.98723602294922,78.99206144129231,77.60399117788235,77.60399117788235,113730400,0
2020-02-13,78.42474365234375,78.75063980830953,78.05781303227035,78.2605910618148,94747600,1
2020-02-14,78.44406127929688,78.69270656111114,77.93711251400148,78.3933612458328,80113600,0
2020-02-18,77.0077133178711,77.1887659353896,75.94794846047884,76.12900107799734,152531200,1
2020-02-19,78.12300109863281,78.35233737517142,77.24912158938099,77.24912158938099,93984000,0
2020-02-20,77.32154083251953,78.37164756799683,76.81700838375629,77.88401513292217,100566000,0
2020-02-21,75.57135009765625,77.35774159273006,74.95577422235982,76.91596913601705,129554000,0
2020-02-24,71.98169708251953,73.43011814732492,69.8211400810818,71.75960997813098,222195200,0
2020-02-25,69.54351043701172,73.03179362770307,69.07277807692655,72.65037937541128,230673600,1
2020-02-26,70.64674377441406,71.90928692764982,69.16211349223191,69.16935530367469,198054800,0
2020-02-27,66.0286865234375,69.04140503149553,65.89350114490772,67.85852928583456,320605600,0
2020-02-28,65.99006652832031,67.20915879544067,61.88862284247871,62.10347552395671,426510000,1
2020-03-02,72.13377380371094,72.76866613954134,67.04257525684778,68.14337454443714,341397200,0
2020-03-03,69.84284973144531,73.38665070115958,68.99310485052062,73.30699080209732,319475600,1
2020-03-04,73.08246612548828,73.24179326043819,70.76258288714146,71.56162758640336,219178400,0
2020-03-05,70.7119140625,72.31241302487865,70.34739243241086,71.33955724756618,187572800,0
2020-03-06,69.77287292480469,70.20498737405435,67.889928042293,68.07580613740882,226176800,0
2020-03-09,64.25438690185547,67.13191312620091,63.48913439783881,63.67018706247143,286744800,1
2020-03-10,68.882080078125,69.14762542571471,65.0268655374001,66.90257561810807,285290000,0
2020-03-11,66.48977661132812,67.8875051992336,65.62796418784407,66.96293286366341,255598800,0
2020-03-12,59.9235954284668,65.17895115078981,59.86807364961435,61.78481820985721,418474000,1
2020-03-13,67.10293579101562,67.57367559511492,61.06301877546382,63.94538103600016,370732000,0
2020-03-16,58.4703369140625,62.54280864814437,57.93683361708763,58.40756965352153,322423600,1
2020-03-17,61.04128646850586,62.1879493594709,57.550590391518064,59.74977632698614,324056000,0
2020-03-18,59.5469970703125,60.350871115595204,57.24159305699179,57.88131450093201,300233600,0
2020-03-19,59.09075164794922,61.03646337436918,58.56690646649194,59.72081496454535,271857200,0
2020-03-20,55.33934783935547,60.792652825729554,55.04000612907548,59.670124174823826,401693200,0
2020-03-23,54.16371536254883,55.16071324010263,51.32481083433544,55.059324187329935,336752800,1
2020-03-24,59.59769821166992,59.79323446043245,56.56084169108887,57.05813231967632,287531200,0
2020-03-25,59.26938247680664,62.3424476958278,58.97486994131572,60.53192162528101,303602000,1
2020-03-26,62.388309478759766,62.446243950484835,59.472155301309265,59.510780738142245,252087200,0
2020-03-27,59.805301666259766,61.767909526223264,59.638732669554486,61.01473181958192,204216800,1
2020-03-30,61.51203155517578,61.68342967850782,60.20603760216864,60.529521124828726,167976400,0
2020-03-31,61.38648986816406,63.365997685508034,60.833677514674484,61.702731524008335,197002000,0
2020-04-01,58.15650939941406,60.04186986399155,57.726811528152915,59.50595387920076,176218400,1
2020-04-02,59.126953125,59.18006218576405,57.1884834576866,58.01891202578832,165934000,0
2020-04-03,58.2772331237793,59.31285275446095,57.688207859940405,58.61278391804478,129880000,1
2020-04-06,63.36117935180664,63.51567376682207,60.201208300554335,60.568138982385115,201820400,0
2020-04-07,62.62730407714844,65.58932954032026,62.52350234713508,65.37206051111131,202887200,1
2020-04-08,64.2302474975586,64.54406918127975,63.061855141740836,63.426369510698045,168895200,1
2020-04-09,64.69371795654297,65.19584133375365,63.899505790640596,64.86511973614601,161834800,1
2020-04-13,65.9635009765625,66.07213548949194,64.17228391165321,64.77096719479518,131022800,1
2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800,0
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,1
2020-04-16,69.20797729492188,69.57249897577765,68.16028687860133,69.37454631683273,157125200,0
2020-04-17,68.2688980102539,69.27072829912615,66.83496081662895,68.72515410233876,215250000,0
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,0
2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600,1
2020-04-22,66.65149688720703,67.08602016909022,65.71002486509416,66.05039726124157,116862400,0
2020-04-23,66.39320373535156,68.01543553598502,66.35457829164004,66.59598178954948,124814400,1
2020-04-24,68.3099365234375,68.31959472449138,66.86875759043463,66.91704122865521,126161200,1
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,0
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,1
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800,1
2020-04-30,70.92435455322266,71.10058178322025,69.60870972779222,69.99736587702316,183064000,0
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,1
2020-05-04,70.76983642578125,70.89777995985193,69.11863770856678,69.80663901583497,133568000,1
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,1
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600,1
2020-05-07,73.32390594482422,73.66911859215423,72.89662434827942,73.19837876119128,115215200,1
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,1
2020-05-11,76.2503662109375,76.74415709638575,74.36957888241814,74.57775171164975,145946400,0
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,0
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,1
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,0
2020-05-15,74.48334503173828,74.52933644505968,72.66791783323735,72.70180935336562,166348400,1
2020-05-18,76.23827362060547,76.61104348348049,75.11513293810333,75.80499689236754,135178400,0
2020-05-19,75.79773712158203,77.0999976554672,75.76626852775506,76.25522103808397,101729600,1
2020-05-20,77.27183532714844,77.34202651721908,76.61585573751951,76.6545857322091,111504800,0
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,1
2020-05-22,77.18953704833984,77.27183551713587,76.33265345783,76.43431323052285,81803200,0
2020-05-26,76.66670227050781,78.48454498542678,76.6110265113562,78.3054252019707,125522000,1
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,1
2020-05-28,77.03460693359375,78.29088281123121,76.40041904979022,76.67636006921296,133560800,0
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,1
2020-06-01,77.90603637695312,78.02706486056282,76.78288850329889,76.91360133395523,80791200,1
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800,1
2020-06-03,78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200,0
2020-06-04,78.0197982788086,78.81858326292213,77.64702850562604,78.52085794063949,87560400,1
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,1
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,1
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,1
2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600,0
2020-06-11,81.30693054199219,84.97651490391192,81.20527075656385,84.55291522831224,201662400,1
2020-06-12,82.0089111328125,84.18742419889422,80.90029328946143,83.44189186655679,200146000,1
2020-06-15,83.02312469482422,83.67425858934295,80.50331054070764,80.665491974399,138808800,1
2020-06-16,85.22342681884766,85.4945368687229,83.4418908130573,85.07335265810912,165428800,0
2020-06-17,85.10481262207031,86.02704912393895,84.98378413219785,85.96653487900272,114406400,1
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,0
2020-06-19,84.65217590332031,86.3078449275457,83.54597361995395,85.84309961565448,264476000,1
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,1
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600,0
2020-06-24,87.15502166748047,89.26818142371512,86.78225190963218,88.35078354810454,192623200,1
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,0
2020-06-26,85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800,1
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,1
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200,0
2020-07-01,88.13538360595703,88.92206897093759,88.08697663107799,88.37986357552768,110737200,0
2020-07-02,88.13538360595703,89.67487019220228,88.02162389084378,89.04068194142937,114041600,1
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,0
2020-07-07,90.21219635009766,91.64759214853022,90.10085223248505,90.87059148435713,112424400,1
2020-07-08,92.31327819824219,92.34474679060094,91.10057024745561,91.1877146099101,117092000,1
2020-07-09,92.71023559570312,93.25727928434208,91.66454778966232,93.20402645939578,125642800,1
2020-07-10,92.8724136352539,92.93051232943125,91.69602034280251,92.30600122922262,90257200,0
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200,1
2020-07-14,93.97378540039062,94.16500509879575,90.89482027358295,91.82673375082925,170989200,1
2020-07-15,94.62008666992188,96.09421302015997,93.42432441242931,95.84489458759741,153198000,0
2020-07-16,93.45576477050781,94.31022548870118,92.8578838224014,93.49449476804814,110577600,0
2020-07-17,93.26698303222656,94.06092970486094,92.79496892260524,93.90601706451432,92186800,1
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000,0
2020-07-21,93.91812133789062,96.09663446170768,93.66880290920021,96.02159737840238,103433200,1
2020-07-22,94.18193054199219,94.8621099281947,93.53321973878694,93.62035668832587,89001600,0
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400,0
2020-07-24,89.67243194580078,90.01615612762265,86.31267968652797,88.09664593771886,185438800,1
2020-07-27,91.7977066040039,91.88968945823548,90.50996880574512,90.73265713883738,121214000,0
2020-07-28,90.28968811035156,91.5459645894224,90.28484224245163,91.36926031193099,103625600,1
2020-07-29,92.02037048339844,92.20433612820618,90.73504867705178,90.77135574195019,90329200,1
2020-07-30,93.13385009765625,93.23793283077006,90.7883172670131,91.1949712384762,158130000,1
2020-07-31,102.88390350341797,103.03397765297315,97.62157959922047,99.61613418906329,374336800,1
2020-08-03,105.47631072998047,108.09052270549662,104.4645145020522,104.7622398081077,308151200,1
2020-08-04,106.18073272705078,107.26998931138203,104.94381752005107,105.66515009521494,173071600,1
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570149,105.90234853375506,121776800,1
2020-08-06,110.28357696533203,110.77737527223312,106.30900549573542,106.89720218347466,202428800,0
2020-08-07,107.77621459960938,110.26177241107233,106.98083639595373,109.80588355038324,198045600,1
2020-08-10,109.34269714355469,110.35874505613272,106.69709332777636,109.21902314455248,212403600,0
2020-08-11,106.09088134765625,109.10507306907006,105.83141158748525,108.60796447088038,187902400,1
2020-08-12,109.61670684814453,109.8737492325435,106.9856522603481,107.1796439994117,165598000,1
2020-08-13,111.55667114257812,112.55817011651827,110.50667052619417,110.99408465160128,210082000,0
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650143,111.3820725095563,165565200,0
2020-08-17,111.16625213623047,112.60181637912858,110.54062239475888,112.57756555807367,119561600,1
2020-08-18,112.09255981445312,112.51692321018118,110.58425076333872,110.91889279659107,105633600,1
2020-08-19,112.23321533203125,113.64452867430332,112.13864675565405,112.49995954797271,145538000,1
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451047,126907200,1
2020-08-21,120.6356201171875,121.11817961837231,115.6693525872738,115.6814742972318,338054800,1
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600,0
2020-08-25,121.07695007324219,121.42129395286675,119.35767277780953,120.95328347307442,211495600,1
2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400,0
2020-08-27,121.25641632080078,123.65709978806709,120.11426694187719,123.32488497435537,155552400,0
2020-08-28,121.05999755859375,122.64589926041506,120.83690034715939,122.22881026536905,187630000,1
2020-08-31,125.16539001464844,127.06654483126823,122.21667670793738,123.74923681098468,225702700,1
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,0
2020-09-02,127.45453643798828,133.8369650688364,123.18665813924054,133.4586759232684,200119000,0
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600,1
2020-09-04,117.3280258178711,119.98575186395645,107.56039029271544,116.46474975837279,332607200,0
2020-09-08,109.43241882324219,115.41715402612338,109.29662311428591,110.52848630276392,231366600,1
2020-09-09,113.79730224609375,115.56265389882519,111.79915900187885,113.7391061983007,176940500,0
2020-09-10,110.08230590820312,116.88182317054356,109.12203408038299,116.74602745349068,182274400,0
2020-09-11,108.63703155517578,111.77004920348398,106.69708456311906,111.12986314395623,180860300,1
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100,1
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000,0
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000,0
2020-09-17,107.0268783569336,108.83102975873638,105.44582412860575,106.42549948987329,178011000,0
2020-09-18,103.63197326660156,107.55066740012516,102.90449308489,107.08508422800398,287104900,1
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,1
2020-09-22,108.4527587890625,109.47123415071694,105.88233436259476,109.29663858587081,183055400,0
2020-09-23,103.9035873413086,108.74375412227577,103.56409061974239,108.26846907252015,150718700,1
2020-09-24,104.9705581665039,106.93960365288808,101.84724157417912,102.01213533208141,167743300,1
2020-09-25,108.90864562988281,109.06384497371614,104.4370662899755,105.17424837255975,149981400,1
2020-09-28,111.5081558227539,111.85734688464554,109.39361323699265,111.55665745924858,137672400,0
2020-09-29,110.66429138183594,111.84766043177646,110.15990833447874,111.11048577797068,99382200,1
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208843,142675200,1
2020-10-01,113.28321075439453,114.18528644364022,112.35203704296524,114.10768678427674,116120400,0
2020-10-02,109.62643432617188,111.90587864952262,108.85045973551675,109.5003403977725,144712000,1
2020-10-05,113.0019302368164,113.14742776439395,110.14051092914185,110.4897020352033,106243800,0
2020-10-06,109.76219940185547,112.63331993229768,108.87952000821461,112.22592545814258,161498200,1
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000,0
2020-10-08,111.51786804199219,112.90493061170089,111.1492733309645,112.7594330889432,83477200,1
2020-10-09,113.45783233642578,113.48693036528995,111.46938316049868,111.8185743074938,100506900,1
2020-10-12,120.66474151611328,121.42131989177481,115.69847302415036,116.4550513998119,240226800,0
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500,1
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000,0
2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200,0
2020-10-16,115.44623565673828,117.9002746779859,115.24254212222715,117.63837770482155,115393800,0
2020-10-19,112.4975357055664,116.80421323996534,112.18714446524658,116.358026294525,120639300,1
2020-10-20,113.98161315917969,115.4074757022461,112.15805784138063,112.71094256212962,124423700,0
2020-10-21,113.36083221435547,115.14558032107824,112.95343762450592,113.16683302863848,89946000,0
2020-10-22,112.27445983886719,114.49570058030427,111.14928675399084,113.92341222842757,101988000,0
2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600,1
2020-10-26,111.59547424316406,113.05043475532885,109.490625744662,110.58670073335905,111850700,1
2020-10-27,113.09890747070312,113.75848974001332,111.10076444910626,112.02223630461869,92276800,0
2020-10-28,107.86106872558594,111.96406058991157,107.76407283902445,111.59547326085323,143937800,1
2020-10-29,111.85736083984375,113.41901900582575,108.83104039265947,108.99594153712782,146129200,0
2020-10-30,105.59132385253906,108.62733847489969,104.48555457025763,107.72526275511105,190272600,0
2020-11-02,105.50401306152344,107.35666597624237,104.09755446367568,105.83380789569206,122866900,1
2020-11-03,107.12391662597656,108.1423847498122,105.46526219546139,106.36733819103772,107624400,1
2020-11-04,111.49846649169922,112.11924902667879,108.97653651830575,110.71279021468385,138235500,1
2020-11-05,115.45597839355469,116.02826677461476,113.36083886704176,114.40840493014188,126387100,0
2020-11-06,115.3248062133789,115.82034093796346,112.83738439067113,114.96529408792372,114457900,0
2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300,0
2020-11-10,112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400,1
2020-11-11,116.10211181640625,116.23814181960135,113.13859256042241,113.86732789743012,112295000,0
2020-11-12,115.83003234863281,117.11260602974937,115.20817889191434,116.22841115754073,103162300,1
2020-11-13,115.8786392211914,116.27701069114,114.52805029862242,116.0535360017511,81581900,1
2020-11-16,116.8891372680664,117.55956865833653,114.80009473182567,115.54825966136949,91183000,0
2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000,0
2020-11-18,114.68352508544922,116.42277457305377,114.65437685369791,115.24708227624227,76322100,1
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000,0
2020-11-20,114.01306915283203,115.40252482669361,113.96449124482857,115.27621337018954,73604300,0
2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300,1
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200,1
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200,1
2020-11-27,113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300,1
2020-11-30,115.6745834350586,117.54014397849063,113.49808872130923,113.65355580646789,169410200,1
2020-12-01,119.24053955078125,119.9692749139944,116.60737666127397,117.57902381222483,127728200,1
2020-12-02,119.59033203125,119.87211059203429,117.46242241782213,118.56038101970898,89004200,0
2020-12-03,119.45428466796875,120.27046459048226,118.74497909552679,120.01783429457547,78967600,0
2020-12-04,118.78385925292969,119.3765645833526,118.07455360054387,119.12393425897255,78260400,1
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,1
2020-12-08,120.85346221923828,121.43645640289948,119.6000365852931,120.84375108576852,82225500,0
2020-12-09,118.3271713256836,122.37893756571138,117.56928784632052,120.99920059491815,115089200,1
2020-12-10,119.74578857421875,120.35793100204793,116.74340254220034,117.08347755039478,81312200,0
2020-12-11,118.93931579589844,119.2793907717679,117.13205173775964,118.95874547462877,86939800,0
2020-12-14,118.3271713256836,119.85265683014165,118.09397811966689,119.12392157489586,79184500,1
2020-12-15,124.25422668457031,124.27366377761385,120.61055011219938,120.81459511068267,157243700,0
2020-12-16,124.18621826171875,124.73033828648967,122.97165933994127,123.79756533721344,98208600,1
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800,0
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500,1
2020-12-21,124.59430694580078,124.672040495101,119.94983486476208,121.47532055765235,121251600,1
2020-12-22,128.14085388183594,130.59912042639044,125.97406967366213,127.87850495293172,168904800,0
2020-12-23,127.24688720703125,128.6751945398209,127.07198305177502,128.41286054616967,88223700,1
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100,1
2020-12-28,132.81443786621094,133.44600251933943,129.72459253226933,130.19099379190865,124486200,0
2020-12-29,131.04605102539062,134.8549062093824,130.53107920371312,134.13589678161503,121047300,0
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100,0
2020-12-31,128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600,0
2021-01-04,125.74085998535156,129.82177500940742,123.16599358092327,129.73433032505793,143301900,1
2021-01-05,127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900,0
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159817,124.09876065496377,155088000,1
2021-01-07,127.20804595947266,127.89792197499627,124.2348079857969,124.72063157172194,109578200,1
2021-01-08,128.30596923828125,128.86952618923627,126.53756485844092,128.67518495872093,105158200,0
2021-01-11,125.32302856445312,126.47929089114106,124.85664214589357,125.5270809622862,100384500,0
2021-01-12,125.14814758300781,126.01291289609365,123.26314986487158,124.85665049211372,91951100,1
2021-01-13,127.17887115478516,127.72299108513502,124.84692436009828,125.10925836684517,88636800,0
2021-01-14,125.25501251220703,127.28575108963446,125.10925657328106,127.0914246638891,90221800,0
2021-01-15,123.53518676757812,126.52786101069914,123.39915679407967,125.12868709691216,111598500,1
2021-01-19,124.20563507080078,125.06068915645737,123.34086985277312,124.15704975663279,90757300,1
2021-01-20,128.28652954101562,128.73349360549489,124.90520273020637,125.01208447435442,104319500,1
2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900,1
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400,1
2021-01-25,138.86782836914062,140.97630120112478,132.66871393860882,139.013584357772,157611700,1
2021-01-26,139.1009979248047,140.20867499016745,137.36174136904043,139.52852500725305,98390600,0
2021-01-27,138.03221130371094,140.20870656534407,136.42899920964183,139.363363343346,140843800,0
2021-01-28,133.20306396484375,137.96414245615455,132.82412228395296,135.56417353512813,142621100,0
2021-01-29,128.2185821533203,132.86305498594893,126.51819940588042,131.97885239900157,177523800,1
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800,1
2021-02-02,131.1626739501953,132.44524067254102,130.79344323298977,131.88168346118144,83305400,0
2021-02-03,130.14244079589844,131.9205571212181,129.82179541007085,131.91083115954507,89880900,1
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100,0
2021-02-05,133.08102416992188,133.7232731231055,132.20524094162676,133.65516390896917,75693800,1
2021-02-08,133.22698974609375,133.27564766652046,131.29051736028654,132.37065786118401,71297200,0
2021-02-09,132.35121154785156,134.1709170758531,132.1955269668042,132.9448026300194,76774200,0
2021-02-10,131.74783325195312,133.30479712135545,130.7844601873258,132.80850727822565,73046600,0
2021-02-11,131.49488830566406,132.72098784651604,130.17147291387968,132.24416393424985,64280000,1
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100,0
2021-02-16,129.6070556640625,132.35118706954955,129.2178071626484,131.84518629017936,80576300,0
2021-02-17,127.32028198242188,128.6631634845205,125.98714097419074,127.71925617483,97918500,0
2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700,1
2021-02-19,126.3763427734375,127.19375709134722,125.33513472608534,126.73639944443335,87668800,0
2021-02-22,122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400,0
2021-02-23,122.4742431640625,123.30137584564321,115.20519230196524,120.43073670834654,158273000,0
2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900,0
2021-02-25,117.7352523803711,123.05810538980377,117.29736077604736,121.32599026278942,148199500,1
2021-02-26,117.99798583984375,121.49140765726709,117.93959485190196,119.29220185674814,164560400,1
2021-03-01,124.35232543945312,124.48855870917815,119.48683030882653,120.42100448300808,116307900,0
2021-03-02,121.754150390625,125.25730532990295,121.64710890595583,124.95564701355688,102260900,0
2021-03-03,118.77647399902344,122.32828720569532,118.56239100874602,121.45249652917722,112966300,0
2021-03-04,116.89838409423828,120.27503892466773,115.42900990064756,118.47480719948628,178155000,1
2021-03-05,118.15367889404297,118.65969453198089,114.40724922583529,117.72552038212189,153766600,0
2021-03-08,113.22980499267578,117.74498394850409,113.08383865170997,117.67686731260757,154376600,1
2021-03-09,117.83256530761719,118.77647261328785,115.59444185391254,115.8279835568737,129525800,0
2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300,1
2021-03-11,118.67916870117188,119.89554261056912,117.99800228157227,119.24356797692991,103026500,0
2021-03-12,117.77418518066406,117.91041846338683,115.95449457965704,117.16113540841165,88105100,1
2021-03-15,120.65454864501953,120.6642817142442,117.18058534747087,118.14395874848536,92403800,1
2021-03-16,122.19204711914062,123.79766203262986,121.36491441345117,122.31854732264155,115227900,0
2021-03-17,121.40382385253906,122.47423118424491,119.04891881379946,120.71292450730932,111932600,0
2021-03-18,117.28762817382812,119.86634216018179,117.08327826271949,119.57440947336566,121229700,0
2021-03-19,116.76215362548828,118.16341864155612,116.46049529392347,116.67457827406234,185549500,1
2021-03-22,120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300,0
2021-03-23,119.24354553222656,120.89781076796868,118.8543044696532,120.01229458916613,95467100,0
2021-03-24,116.85945892333984,119.59387224546333,116.84000020937296,119.51602254128295,88530500,1
2021-03-25,117.34601593017578,118.38723908571315,115.79879193762964,116.32426633816141,98844700,1
